date,open,high,low,close,volume,hold,settle
2024-11-29,78400.0,79750.0,77900.0,78550.0,280300,240854,78800.0
2024-12-02,78500.0,79350.0,77800.0,78300.0,189618,239434,78600.0
2024-12-03,78750.0,79200.0,77500.0,78000.0,206936,230115,78250.0
2024-12-04,78150.0,78950.0,76250.0,76300.0,247401,217701,77400.0
2024-12-05,76600.0,76900.0,75900.0,76500.0,160190,207470,76350.0
2024-12-06,76600.0,77350.0,75850.0,76650.0,179142,197237,76600.0
2024-12-09,76200.0,77150.0,75250.0,76800.0,164371,187549,76200.0
2024-12-10,78200.0,78750.0,76250.0,76600.0,209280,178957,77450.0
2024-12-11,76450.0,77050.0,76250.0,76650.0,108000,168290,76600.0
2024-12-12,76750.0,77600.0,76050.0,77050.0,121926,159582,76900.0
2024-12-13,76950.0,76950.0,75800.0,75800.0,112445,147208,76200.0
2024-12-16,75600.0,76400.0,75000.0,76000.0,109461,137204,75700.0
2024-12-17,76100.0,76100.0,74750.0,75200.0,89440,125218,75340.0
2024-12-18,75820.0,75820.0,74300.0,74360.0,102598,113130,75040.0
2024-12-19,74020.0,74400.0,73760.0,73920.0,76096,101059,74080.0
2024-12-20,76680.0,77980.0,76500.0,77880.0,116409,144633,77480.0
2024-12-23,77660.0,78100.0,77000.0,77180.0,106661,151398,77480.0
2024-12-24,77000.0,78460.0,77000.0,78200.0,112681,160753,77860.0
2024-12-25,78000.0,78100.0,77140.0,77500.0,118205,163546,77480.0
2024-12-26,77600.0,77960.0,77280.0,77520.0,92560,163310,77680.0
2024-12-27,77620.0,78120.0,76500.0,76500.0,122618,171752,77420.0
2024-12-30,76500.0,78800.0,75940.0,78320.0,264996,181438,77600.0
2024-12-31,78020.0,78200.0,76680.0,77100.0,161748,183715,77360.0
2025-01-02,77120.0,78580.0,77120.0,77800.0,163323,183460,77860.0
2025-01-03,77560.0,77720.0,76000.0,76380.0,188527,188017,76500.0
2025-01-06,76680.0,79340.0,76600.0,77660.0,298136,183347,78140.0
2025-01-07,77860.0,79700.0,77000.0,78820.0,262723,204995,78540.0
2025-01-08,78920.0,79000.0,77080.0,77180.0,202254,195768,77900.0
2025-01-09,77400.0,78560.0,77220.0,78240.0,162495,198644,77900.0
2025-01-10,78000.0,78420.0,77260.0,77920.0,148488,197891,77800.0
2025-01-13,78520.0,79320.0,78000.0,78760.0,201942,201358,78720.0
2025-01-14,78740.0,79940.0,78500.0,79100.0,204887,219211,79280.0
2025-01-15,78880.0,81380.0,78600.0,80260.0,320628,243381,80160.0
2025-01-16,80500.0,80940.0,79280.0,79860.0,174290,237300,79920.0
2025-01-17,80500.0,81260.0,80100.0,80740.0,235115,244609,80700.0
2025-01-20,80900.0,81680.0,79500.0,80720.0,244998,248620,80500.0
2025-01-21,81000.0,81120.0,77360.0,78520.0,312684,241515,79260.0
2025-01-22,78520.0,79420.0,78500.0,79200.0,134231,234572,79000.0
2025-01-23,79120.0,79840.0,79100.0,79580.0,126404,231918,79520.0
2025-01-24,79520.0,79920.0,78880.0,79580.0,104125,224092,79400.0
2025-01-27,79480.0,80080.0,78660.0,79620.0,135203,222388,79420.0
2025-02-05,78740.0,79320.0,77840.0,78120.0,150292,232614,78420.0
2025-02-06,78120.0,78400.0,77200.0,77500.0,159155,245868,77600.0
2025-02-07,77500.0,78640.0,77500.0,77800.0,154686,237903,78060.0
2025-02-10,77600.0,79460.0,77260.0,78600.0,199973,238359,78440.0
2025-02-11,78300.0,78480.0,77060.0,77300.0,165731,243842,77620.0
2025-02-12,77300.0,78080.0,77300.0,77500.0,121343,246602,77640.0
2025-02-13,77300.0,77940.0,77100.0,77300.0,134408,248595,77540.0
2025-02-14,77200.0,77500.0,76660.0,76780.0,153612,255409,76980.0
2025-02-17,76600.0,77480.0,76380.0,77160.0,120500,248480,76960.0
2025-02-18,77420.0,77600.0,76800.0,77060.0,93893,247338,77200.0
2025-02-19,77260.0,77800.0,77140.0,77300.0,111053,245775,77420.0
2025-02-20,77300.0,77640.0,77020.0,77180.0,110015,243976,77320.0
2025-02-21,77020.0,77240.0,76600.0,76620.0,134313,256680,76880.0
2025-02-24,76700.0,76840.0,76160.0,76720.0,101856,258484,76540.0
2025-02-25,76720.0,77300.0,76460.0,76640.0,120547,249202,76860.0
2025-02-26,76500.0,76800.0,75760.0,76000.0,148872,264594,76220.0
2025-02-27,75960.0,76480.0,75600.0,76140.0,114673,261406,76020.0
2025-02-28,75900.0,76040.0,75120.0,75200.0,134136,281269,75580.0
2025-03-03,75100.0,75800.0,75100.0,75400.0,104059,276007,75500.0
2025-03-04,75300.0,75540.0,75160.0,75260.0,91783,273492,75280.0
2025-03-05,75320.0,75600.0,75000.0,75340.0,107729,267741,75340.0
