datetime,open,high,low,close,volume,open_interest
2026-04-27 22:18:00,3116.0,3116.0,3115.0,3115.0,1,109564
2026-04-27 22:19:00,3115.0,3115.0,3115.0,3115.0,5,109564
2026-04-27 22:20:00,3115.0,3116.0,3115.0,3115.0,3,109564
2026-04-27 22:21:00,3115.0,3115.0,3115.0,3115.0,0,109564
2026-04-27 22:22:00,3115.0,3116.0,3115.0,3115.0,16,109558
2026-04-27 22:23:00,3115.0,3115.0,3115.0,3115.0,1,109557
2026-04-27 22:24:00,3115.0,3115.0,3115.0,3115.0,91,109515
2026-04-27 22:25:00,3115.0,3115.0,3114.0,3115.0,8,109510
2026-04-27 22:26:00,3116.0,3116.0,3115.0,3116.0,4,109509
2026-04-27 22:27:00,3114.0,3116.0,3114.0,3116.0,39,109482
2026-04-27 22:28:00,3116.0,3116.0,3114.0,3114.0,4,109479
2026-04-27 22:29:00,3114.0,3114.0,3114.0,3114.0,1,109478
2026-04-27 22:30:00,3115.0,3115.0,3114.0,3115.0,1,109478
2026-04-27 22:31:00,3115.0,3115.0,3114.0,3115.0,151,109336
2026-04-27 22:32:00,3115.0,3115.0,3114.0,3114.0,10,109326
2026-04-27 22:33:00,3114.0,3117.0,3114.0,3115.0,377,109120
2026-04-27 22:34:00,3115.0,3116.0,3114.0,3115.0,387,108838
2026-04-27 22:35:00,3116.0,3116.0,3115.0,3115.0,470,108648
2026-04-27 22:36:00,3115.0,3116.0,3115.0,3115.0,47,108601
2026-04-27 22:37:00,3115.0,3116.0,3114.0,3116.0,20,108581
2026-04-27 22:38:00,3116.0,3116.0,3115.0,3115.0,1,108581
2026-04-27 22:39:00,3115.0,3116.0,3115.0,3115.0,64,108525
2026-04-27 22:40:00,3116.0,3116.0,3115.0,3115.0,13,108522
2026-04-27 22:41:00,3115.0,3116.0,3115.0,3116.0,36,108502
2026-04-27 22:42:00,3116.0,3116.0,3114.0,3114.0,1,108501
2026-04-27 22:43:00,3114.0,3116.0,3114.0,3115.0,6,108498
2026-04-27 22:44:00,3115.0,3115.0,3115.0,3115.0,3,108498
2026-04-27 22:45:00,3115.0,3116.0,3115.0,3115.0,5,108496
2026-04-27 22:46:00,3115.0,3115.0,3115.0,3115.0,9,108494
2026-04-27 22:47:00,3115.0,3116.0,3115.0,3116.0,1,108494
2026-04-27 22:48:00,3116.0,3116.0,3115.0,3115.0,2,108495
2026-04-27 22:49:00,3115.0,3115.0,3115.0,3115.0,0,108495
2026-04-27 22:50:00,3115.0,3116.0,3115.0,3115.0,4,108494
2026-04-27 22:51:00,3115.0,3115.0,3115.0,3115.0,0,108494
2026-04-27 22:52:00,3115.0,3116.0,3115.0,3116.0,10,108484
2026-04-27 22:53:00,3115.0,3116.0,3115.0,3116.0,10,108478
2026-04-27 22:54:00,3115.0,3116.0,3115.0,3116.0,2,108477
2026-04-27 22:55:00,3116.0,3116.0,3115.0,3116.0,2,108476
2026-04-27 22:56:00,3116.0,3116.0,3115.0,3115.0,1,108477
2026-04-27 22:57:00,3115.0,3116.0,3115.0,3116.0,9,108481
2026-04-27 22:58:00,3116.0,3116.0,3115.0,3115.0,83,108408
2026-04-27 22:59:00,3115.0,3116.0,3115.0,3115.0,72,108356
2026-04-27 23:00:00,3116.0,3116.0,3115.0,3115.0,34,108336
2026-04-28 09:01:00,3114.0,3116.0,3114.0,3115.0,1625,106735
2026-04-28 09:02:00,3116.0,3116.0,3115.0,3115.0,6,106732
2026-04-28 09:03:00,3115.0,3116.0,3115.0,3116.0,56,106676
2026-04-28 09:04:00,3116.0,3118.0,3116.0,3117.0,68,106643
2026-04-28 09:05:00,3117.0,3118.0,3116.0,3116.0,355,106473
2026-04-28 09:06:00,3116.0,3118.0,3116.0,3116.0,791,106215
2026-04-28 09:07:00,3116.0,3117.0,3115.0,3116.0,237,106063
2026-04-28 09:08:00,3116.0,3116.0,3114.0,3114.0,361,105823
2026-04-28 09:09:00,3114.0,3114.0,3112.0,3112.0,301,105662
2026-04-28 09:10:00,3112.0,3113.0,3111.0,3111.0,191,105511
2026-04-28 09:11:00,3111.0,3112.0,3111.0,3111.0,151,105420
2026-04-28 09:12:00,3111.0,3112.0,3111.0,3111.0,23,105412
2026-04-28 09:13:00,3111.0,3112.0,3110.0,3110.0,122,105349
2026-04-28 09:14:00,3111.0,3112.0,3110.0,3112.0,37,105353
2026-04-28 09:15:00,3112.0,3112.0,3108.0,3108.0,1071,105460
2026-04-28 09:16:00,3110.0,3111.0,3108.0,3110.0,403,105298
2026-04-28 09:17:00,3110.0,3110.0,3108.0,3109.0,365,105148
2026-04-28 09:18:00,3109.0,3109.0,3108.0,3108.0,76,105120
2026-04-28 09:19:00,3108.0,3110.0,3108.0,3109.0,775,104908
2026-04-28 09:20:00,3109.0,3110.0,3107.0,3108.0,554,104475
2026-04-28 09:21:00,3108.0,3109.0,3107.0,3108.0,407,104099
2026-04-28 09:22:00,3108.0,3109.0,3107.0,3109.0,422,103760
2026-04-28 09:23:00,3109.0,3109.0,3108.0,3109.0,240,103560
2026-04-28 09:24:00,3109.0,3109.0,3108.0,3109.0,62,103503
2026-04-28 09:25:00,3109.0,3109.0,3107.0,3108.0,331,103185
2026-04-28 09:26:00,3108.0,3109.0,3108.0,3108.0,201,103158
2026-04-28 09:27:00,3108.0,3108.0,3107.0,3108.0,45,103128
2026-04-28 09:28:00,3107.0,3108.0,3107.0,3107.0,259,103083
2026-04-28 09:29:00,3107.0,3108.0,3107.0,3107.0,568,102542
2026-04-28 09:30:00,3107.0,3108.0,3106.0,3106.0,491,102298
2026-04-28 09:31:00,3106.0,3107.0,3106.0,3106.0,152,102285
2026-04-28 09:32:00,3106.0,3108.0,3106.0,3108.0,495,102297
2026-04-28 09:33:00,3107.0,3107.0,3106.0,3106.0,18,102278
2026-04-28 09:34:00,3106.0,3106.0,3105.0,3105.0,638,101742
2026-04-28 09:35:00,3107.0,3107.0,3105.0,3106.0,60,101696
2026-04-28 09:36:00,3106.0,3106.0,3106.0,3106.0,63,101633
2026-04-28 09:37:00,3106.0,3106.0,3104.0,3105.0,250,101399
2026-04-28 09:38:00,3105.0,3105.0,3103.0,3104.0,707,100819
2026-04-28 09:39:00,3104.0,3104.0,3102.0,3102.0,468,100594
2026-04-28 09:40:00,3102.0,3102.0,3101.0,3102.0,32,100574
2026-04-28 09:41:00,3102.0,3102.0,3101.0,3101.0,143,100473
2026-04-28 09:42:00,3101.0,3103.0,3101.0,3102.0,348,100168
2026-04-28 09:43:00,3102.0,3103.0,3100.0,3103.0,650,99772
2026-04-28 09:44:00,3103.0,3103.0,3102.0,3103.0,80,99733
2026-04-28 09:45:00,3103.0,3104.0,3101.0,3101.0,76,99713
2026-04-28 09:46:00,3101.0,3102.0,3101.0,3101.0,102,99627
2026-04-28 09:47:00,3102.0,3104.0,3102.0,3102.0,248,99534
2026-04-28 09:48:00,3102.0,3103.0,3102.0,3102.0,74,99359
2026-04-28 09:49:00,3102.0,3103.0,3102.0,3102.0,6,99355
2026-04-28 09:50:00,3102.0,3103.0,3102.0,3102.0,78,99302
2026-04-28 09:51:00,3102.0,3103.0,3100.0,3100.0,714,98840
2026-04-28 09:52:00,3100.0,3101.0,3096.0,3098.0,3312,97015
2026-04-28 09:53:00,3099.0,3099.0,3096.0,3096.0,1874,96184
2026-04-28 09:54:00,3096.0,3098.0,3096.0,3098.0,490,95814
2026-04-28 09:55:00,3098.0,3098.0,3096.0,3097.0,246,95683
2026-04-28 09:56:00,3098.0,3098.0,3096.0,3097.0,505,95487
2026-04-28 09:57:00,3097.0,3099.0,3096.0,3099.0,368,95351
2026-04-28 09:58:00,3099.0,3099.0,3098.0,3098.0,234,95154
2026-04-28 09:59:00,3098.0,3098.0,3097.0,3097.0,30,95134
2026-04-28 10:00:00,3097.0,3098.0,3096.0,3098.0,257,94997
2026-04-28 10:01:00,3097.0,3099.0,3097.0,3099.0,93,94978
2026-04-28 10:02:00,3099.0,3100.0,3098.0,3100.0,147,94932
2026-04-28 10:03:00,3100.0,3101.0,3099.0,3101.0,289,94773
2026-04-28 10:04:00,3101.0,3103.0,3101.0,3103.0,214,94677
2026-04-28 10:05:00,3103.0,3103.0,3100.0,3101.0,173,94644
2026-04-28 10:06:00,3100.0,3101.0,3099.0,3099.0,139,94610
2026-04-28 10:07:00,3099.0,3099.0,3098.0,3099.0,43,94578
2026-04-28 10:08:00,3099.0,3100.0,3099.0,3100.0,35,94545
2026-04-28 10:09:00,3100.0,3100.0,3099.0,3099.0,12,94533
2026-04-28 10:10:00,3099.0,3100.0,3099.0,3099.0,55,94484
2026-04-28 10:11:00,3099.0,3101.0,3099.0,3100.0,5,94485
2026-04-28 10:12:00,3100.0,3101.0,3100.0,3100.0,40,94445
2026-04-28 10:13:00,3100.0,3101.0,3100.0,3101.0,314,94247
2026-04-28 10:14:00,3101.0,3102.0,3100.0,3102.0,46,94202
2026-04-28 10:15:00,3102.0,3102.0,3100.0,3101.0,91,94146
2026-04-28 10:31:00,3101.0,3103.0,3100.0,3101.0,382,93756
2026-04-28 10:32:00,3101.0,3101.0,3100.0,3100.0,115,93670
2026-04-28 10:33:00,3100.0,3101.0,3100.0,3101.0,23,93662
2026-04-28 10:34:00,3101.0,3102.0,3101.0,3102.0,92,93591
2026-04-28 10:35:00,3101.0,3101.0,3101.0,3101.0,20,93569
2026-04-28 10:36:00,3101.0,3101.0,3100.0,3101.0,163,93447
2026-04-28 10:37:00,3101.0,3101.0,3099.0,3099.0,151,93398
2026-04-28 10:38:00,3099.0,3099.0,3098.0,3099.0,39,93372
2026-04-28 10:39:00,3098.0,3099.0,3098.0,3099.0,17,93355
2026-04-28 10:40:00,3099.0,3099.0,3098.0,3099.0,36,93323
2026-04-28 10:41:00,3099.0,3101.0,3098.0,3100.0,44,93301
2026-04-28 10:42:00,3100.0,3100.0,3098.0,3098.0,78,93254
2026-04-28 10:43:00,3098.0,3100.0,3098.0,3098.0,576,92893
2026-04-28 10:44:00,3098.0,3098.0,3097.0,3097.0,76,92825
2026-04-28 10:45:00,3097.0,3098.0,3096.0,3096.0,76,92779
2026-04-28 10:46:00,3096.0,3097.0,3096.0,3096.0,103,92681
2026-04-28 10:47:00,3096.0,3096.0,3095.0,3095.0,49,92637
2026-04-28 10:48:00,3095.0,3096.0,3095.0,3095.0,125,92660
2026-04-28 10:49:00,3095.0,3096.0,3095.0,3095.0,287,92427
2026-04-28 10:50:00,3095.0,3096.0,3094.0,3095.0,212,92307
2026-04-28 10:51:00,3095.0,3096.0,3094.0,3095.0,99,92309
2026-04-28 10:52:00,3095.0,3095.0,3093.0,3093.0,218,92152
2026-04-28 10:53:00,3093.0,3094.0,3093.0,3094.0,203,92224
2026-04-28 10:54:00,3094.0,3096.0,3094.0,3096.0,9,92224
2026-04-28 10:55:00,3096.0,3096.0,3092.0,3094.0,352,91956
2026-04-28 10:56:00,3094.0,3094.0,3093.0,3093.0,342,91628
2026-04-28 10:57:00,3094.0,3095.0,3094.0,3094.0,93,91592
2026-04-28 10:58:00,3094.0,3097.0,3094.0,3096.0,221,91420
2026-04-28 10:59:00,3096.0,3097.0,3095.0,3097.0,220,91237
2026-04-28 11:00:00,3097.0,3097.0,3095.0,3095.0,181,91175
2026-04-28 11:01:00,3095.0,3095.0,3093.0,3094.0,117,91097
2026-04-28 11:02:00,3094.0,3095.0,3094.0,3095.0,18,91080
2026-04-28 11:03:00,3095.0,3096.0,3095.0,3096.0,70,91050
2026-04-28 11:04:00,3096.0,3096.0,3096.0,3096.0,1,91050
2026-04-28 11:05:00,3096.0,3096.0,3096.0,3096.0,57,91000
2026-04-28 11:06:00,3096.0,3097.0,3096.0,3096.0,13,90987
2026-04-28 11:07:00,3096.0,3098.0,3096.0,3097.0,236,90839
2026-04-28 11:08:00,3097.0,3098.0,3096.0,3097.0,140,90766
2026-04-28 11:09:00,3097.0,3097.0,3096.0,3096.0,49,90736
2026-04-28 11:10:00,3096.0,3096.0,3095.0,3095.0,88,90696
2026-04-28 11:11:00,3095.0,3096.0,3095.0,3096.0,3,90694
2026-04-28 11:12:00,3096.0,3097.0,3096.0,3096.0,78,90627
2026-04-28 11:13:00,3096.0,3097.0,3096.0,3097.0,11,90635
2026-04-28 11:14:00,3097.0,3097.0,3097.0,3097.0,0,90635
2026-04-28 11:15:00,3097.0,3097.0,3096.0,3096.0,49,90634
2026-04-28 11:16:00,3096.0,3097.0,3096.0,3096.0,36,90623
2026-04-28 11:17:00,3096.0,3097.0,3095.0,3097.0,279,90384
2026-04-28 11:18:00,3097.0,3098.0,3097.0,3097.0,97,90319
2026-04-28 11:19:00,3097.0,3098.0,3097.0,3097.0,82,90286
2026-04-28 11:20:00,3097.0,3100.0,3097.0,3100.0,226,90149
2026-04-28 11:21:00,3100.0,3100.0,3098.0,3100.0,179,90005
2026-04-28 11:22:00,3100.0,3100.0,3098.0,3100.0,64,89946
2026-04-28 11:23:00,3100.0,3101.0,3100.0,3100.0,15,89932
2026-04-28 11:24:00,3100.0,3101.0,3100.0,3100.0,3,89929
2026-04-28 11:25:00,3100.0,3100.0,3100.0,3100.0,1,89929
2026-04-28 11:26:00,3100.0,3100.0,3098.0,3098.0,5,89927
2026-04-28 11:27:00,3098.0,3100.0,3098.0,3100.0,6,89923
2026-04-28 11:28:00,3099.0,3100.0,3099.0,3100.0,5,89920
2026-04-28 11:29:00,3100.0,3100.0,3098.0,3100.0,49,89887
2026-04-28 11:30:00,3100.0,3100.0,3098.0,3099.0,150,89657
2026-04-28 13:31:00,3100.0,3100.0,3098.0,3099.0,65,89595
2026-04-28 13:32:00,3098.0,3099.0,3098.0,3098.0,268,89459
2026-04-28 13:33:00,3098.0,3098.0,3098.0,3098.0,11,89457
2026-04-28 13:34:00,3099.0,3099.0,3098.0,3099.0,65,89445
2026-04-28 13:35:00,3099.0,3101.0,3099.0,3101.0,720,88922
2026-04-28 13:36:00,3101.0,3101.0,3099.0,3099.0,116,88840
2026-04-28 13:37:00,3099.0,3100.0,3099.0,3100.0,21,88834
2026-04-28 13:38:00,3100.0,3101.0,3100.0,3100.0,26,88808
2026-04-28 13:39:00,3100.0,3100.0,3099.0,3099.0,149,88777
2026-04-28 13:40:00,3098.0,3100.0,3098.0,3100.0,23,88752
2026-04-28 13:41:00,3100.0,3100.0,3099.0,3099.0,9,88751
2026-04-28 13:42:00,3099.0,3099.0,3098.0,3099.0,41,88743
2026-04-28 13:43:00,3099.0,3100.0,3099.0,3099.0,30,88732
2026-04-28 13:44:00,3099.0,3099.0,3098.0,3099.0,11,88721
2026-04-28 13:45:00,3099.0,3100.0,3098.0,3099.0,42,88687
2026-04-28 13:46:00,3099.0,3100.0,3098.0,3098.0,106,88586
2026-04-28 13:47:00,3100.0,3100.0,3098.0,3098.0,53,88543
2026-04-28 13:48:00,3098.0,3099.0,3098.0,3099.0,122,88548
2026-04-28 13:49:00,3099.0,3100.0,3098.0,3098.0,93,88481
2026-04-28 13:50:00,3098.0,3100.0,3098.0,3100.0,116,88368
2026-04-28 13:51:00,3100.0,3100.0,3098.0,3098.0,171,88168
2026-04-28 13:52:00,3098.0,3100.0,3098.0,3100.0,48,88137
2026-04-28 13:53:00,3100.0,3100.0,3100.0,3100.0,8,88129
2026-04-28 13:54:00,3100.0,3101.0,3099.0,3101.0,45,88103
2026-04-28 13:55:00,3101.0,3101.0,3101.0,3101.0,14,88091
2026-04-28 13:56:00,3100.0,3100.0,3100.0,3100.0,0,88091
2026-04-28 13:57:00,3101.0,3101.0,3099.0,3099.0,111,88156
2026-04-28 13:58:00,3099.0,3101.0,3099.0,3101.0,111,88083
2026-04-28 13:59:00,3101.0,3101.0,3100.0,3101.0,172,87924
2026-04-28 14:00:00,3101.0,3101.0,3100.0,3101.0,271,87665
2026-04-28 14:01:00,3101.0,3102.0,3101.0,3102.0,30,87649
2026-04-28 14:02:00,3102.0,3102.0,3102.0,3102.0,0,87649
2026-04-28 14:03:00,3102.0,3102.0,3101.0,3102.0,17,87648
2026-04-28 14:04:00,3102.0,3102.0,3100.0,3102.0,172,87512
2026-04-28 14:05:00,3102.0,3103.0,3101.0,3102.0,126,87445
2026-04-28 14:06:00,3102.0,3104.0,3102.0,3103.0,294,87361
2026-04-28 14:07:00,3102.0,3104.0,3102.0,3104.0,91,87340
2026-04-28 14:08:00,3104.0,3105.0,3103.0,3105.0,292,87221
2026-04-28 14:09:00,3105.0,3105.0,3103.0,3105.0,96,87162
2026-04-28 14:10:00,3105.0,3105.0,3103.0,3103.0,26,87178
2026-04-28 14:11:00,3104.0,3105.0,3104.0,3104.0,99,87080
2026-04-28 14:12:00,3104.0,3105.0,3104.0,3104.0,13,87075
2026-04-28 14:13:00,3104.0,3104.0,3104.0,3104.0,40,87035
2026-04-28 14:14:00,3104.0,3104.0,3104.0,3104.0,0,87035
2026-04-28 14:15:00,3104.0,3104.0,3103.0,3103.0,51,87018
2026-04-28 14:16:00,3103.0,3104.0,3103.0,3104.0,124,86902
2026-04-28 14:17:00,3104.0,3105.0,3103.0,3104.0,89,86848
2026-04-28 14:18:00,3104.0,3105.0,3104.0,3105.0,68,86784
2026-04-28 14:19:00,3104.0,3105.0,3103.0,3103.0,37,86759
2026-04-28 14:20:00,3103.0,3104.0,3103.0,3103.0,123,86665
2026-04-28 14:21:00,3104.0,3104.0,3102.0,3102.0,97,86525
2026-04-28 14:22:00,3102.0,3103.0,3102.0,3103.0,20,86510
2026-04-28 14:23:00,3103.0,3104.0,3103.0,3104.0,6,86506
2026-04-28 14:24:00,3102.0,3102.0,3102.0,3102.0,106,86461
2026-04-28 14:25:00,3102.0,3102.0,3102.0,3102.0,3,86458
2026-04-28 14:26:00,3103.0,3103.0,3101.0,3101.0,132,86331
2026-04-28 14:27:00,3101.0,3101.0,3101.0,3101.0,6,86331
2026-04-28 14:28:00,3101.0,3101.0,3101.0,3101.0,2,86331
2026-04-28 14:29:00,3101.0,3103.0,3101.0,3102.0,182,86193
2026-04-28 14:30:00,3102.0,3103.0,3102.0,3103.0,50,86184
2026-04-28 14:31:00,3103.0,3103.0,3102.0,3103.0,97,86102
2026-04-28 14:32:00,3103.0,3103.0,3102.0,3103.0,48,86054
2026-04-28 14:33:00,3103.0,3103.0,3102.0,3103.0,13,86041
2026-04-28 14:34:00,3103.0,3103.0,3101.0,3102.0,65,85990
2026-04-28 14:35:00,3102.0,3102.0,3101.0,3102.0,106,85936
2026-04-28 14:36:00,3102.0,3103.0,3102.0,3102.0,116,85826
2026-04-28 14:37:00,3102.0,3102.0,3102.0,3102.0,4,85814
2026-04-28 14:38:00,3102.0,3104.0,3102.0,3104.0,15,85799
2026-04-28 14:39:00,3104.0,3104.0,3103.0,3103.0,12,85787
2026-04-28 14:40:00,3103.0,3104.0,3103.0,3103.0,9,85779
2026-04-28 14:41:00,3103.0,3104.0,3103.0,3104.0,16,85763
2026-04-28 14:42:00,3104.0,3104.0,3103.0,3104.0,8,85764
2026-04-28 14:43:00,3104.0,3104.0,3103.0,3104.0,2,85763
2026-04-28 14:44:00,3104.0,3104.0,3103.0,3104.0,7,85758
2026-04-28 14:45:00,3104.0,3104.0,3103.0,3104.0,57,85722
2026-04-28 14:46:00,3104.0,3105.0,3104.0,3105.0,225,85566
2026-04-28 14:47:00,3105.0,3105.0,3105.0,3105.0,0,85566
2026-04-28 14:48:00,3105.0,3105.0,3104.0,3104.0,20,85580
2026-04-28 14:49:00,3104.0,3104.0,3104.0,3104.0,4,85579
2026-04-28 14:50:00,3104.0,3105.0,3104.0,3105.0,131,85523
2026-04-28 14:51:00,3105.0,3105.0,3104.0,3104.0,15,85508
2026-04-28 14:52:00,3104.0,3104.0,3104.0,3104.0,57,85457
2026-04-28 14:53:00,3104.0,3105.0,3104.0,3105.0,50,85408
2026-04-28 14:54:00,3105.0,3105.0,3104.0,3104.0,8,85399
2026-04-28 14:55:00,3104.0,3105.0,3104.0,3104.0,125,85275
2026-04-28 14:56:00,3104.0,3105.0,3104.0,3104.0,8,85268
2026-04-28 14:57:00,3105.0,3105.0,3104.0,3104.0,33,85029
2026-04-28 14:58:00,3104.0,3105.0,3104.0,3105.0,3,84988
2026-04-28 14:59:00,3106.0,3106.0,3105.0,3106.0,25,84948
2026-04-28 15:00:00,3105.0,3106.0,3105.0,3105.0,141,84729
2026-04-28 21:01:00,3105.0,3112.0,3105.0,3112.0,5415,79517
2026-04-28 21:02:00,3112.0,3112.0,3106.0,3107.0,482,79298
2026-04-28 21:03:00,3107.0,3107.0,3105.0,3105.0,578,78870
2026-04-28 21:04:00,3105.0,3107.0,3105.0,3106.0,173,78767
2026-04-28 21:05:00,3106.0,3107.0,3105.0,3105.0,208,78585
2026-04-28 21:06:00,3105.0,3106.0,3104.0,3104.0,474,78219
2026-04-28 21:07:00,3104.0,3104.0,3100.0,3101.0,302,77955
2026-04-28 21:08:00,3101.0,3101.0,3090.0,3097.0,2771,76031
2026-04-28 21:09:00,3097.0,3098.0,3096.0,3098.0,162,75877
2026-04-28 21:10:00,3098.0,3099.0,3098.0,3099.0,61,75820
2026-04-28 21:11:00,3099.0,3099.0,3098.0,3098.0,15,75811
2026-04-28 21:12:00,3098.0,3100.0,3098.0,3099.0,121,75700
2026-04-28 21:13:00,3099.0,3100.0,3099.0,3100.0,102,75643
2026-04-28 21:14:00,3100.0,3101.0,3099.0,3099.0,75,75592
2026-04-28 21:15:00,3100.0,3101.0,3099.0,3100.0,56,75559
2026-04-28 21:16:00,3099.0,3100.0,3099.0,3100.0,18,75540
2026-04-28 21:17:00,3101.0,3102.0,3101.0,3102.0,145,75454
2026-04-28 21:18:00,3102.0,3102.0,3101.0,3101.0,76,75420
2026-04-28 21:19:00,3101.0,3103.0,3101.0,3102.0,157,75361
2026-04-28 21:20:00,3102.0,3103.0,3102.0,3103.0,220,75221
2026-04-28 21:21:00,3103.0,3103.0,3102.0,3102.0,13,75221
2026-04-28 21:22:00,3102.0,3102.0,3101.0,3101.0,111,75134
2026-04-28 21:23:00,3101.0,3101.0,3100.0,3100.0,232,74983
2026-04-28 21:24:00,3100.0,3102.0,3100.0,3102.0,82,74954
2026-04-28 21:25:00,3102.0,3102.0,3100.0,3101.0,219,74824
2026-04-28 21:26:00,3101.0,3102.0,3100.0,3100.0,13,74813
2026-04-28 21:27:00,3100.0,3102.0,3100.0,3100.0,161,74659
2026-04-28 21:28:00,3100.0,3103.0,3100.0,3101.0,64,74651
2026-04-28 21:29:00,3101.0,3102.0,3100.0,3102.0,20,74633
2026-04-28 21:30:00,3102.0,3102.0,3099.0,3100.0,212,74486
2026-04-28 21:31:00,3100.0,3101.0,3099.0,3101.0,153,74413
2026-04-28 21:32:00,3099.0,3101.0,3098.0,3098.0,33,74386
2026-04-28 21:33:00,3098.0,3098.0,3098.0,3098.0,6,74380
2026-04-28 21:34:00,3100.0,3100.0,3098.0,3100.0,70,74363
