datetime,open,high,low,close,volume,open_interest
2025-10-09 09:50:00,2994.0,2994.0,2993.0,2993.0,60,24945
2025-10-09 09:51:00,2993.0,2993.0,2993.0,2993.0,30,24915
2025-10-09 09:52:00,2994.0,2994.0,2993.0,2994.0,30,24855
2025-10-09 09:53:00,2994.0,2994.0,2994.0,2994.0,0,24855
2025-10-09 09:54:00,2988.0,2996.0,2988.0,2996.0,180,24435
2025-10-09 09:55:00,2996.0,2996.0,2996.0,2996.0,0,24435
2025-10-09 09:56:00,2998.0,2998.0,2998.0,2998.0,120,24315
2025-10-09 09:57:00,2998.0,2998.0,2998.0,2998.0,0,24315
2025-10-09 09:58:00,2998.0,2998.0,2998.0,2998.0,0,24315
2025-10-09 10:01:00,2998.0,2998.0,2998.0,2998.0,0,24315
2025-10-09 10:05:00,3000.0,3000.0,3000.0,3000.0,0,24285
2025-10-09 10:06:00,3000.0,3000.0,3000.0,3000.0,30,24225
2025-10-09 10:07:00,3000.0,3000.0,3000.0,3000.0,0,24225
2025-10-09 10:08:00,3000.0,3000.0,3000.0,3000.0,0,24225
2025-10-09 10:09:00,3006.0,3006.0,3006.0,3006.0,0,24195
2025-10-09 10:10:00,3003.0,3006.0,3003.0,3003.0,30,24165
2025-10-09 10:11:00,3003.0,3003.0,3003.0,3003.0,30,24135
2025-10-09 10:12:00,3008.0,3008.0,3003.0,3008.0,30,24135
2025-10-09 10:15:00,3008.0,3008.0,3008.0,3008.0,0,24135
2025-10-09 10:31:00,3008.0,3008.0,3008.0,3008.0,0,24135
2025-10-09 10:32:00,3008.0,3008.0,3008.0,3008.0,0,24135
2025-10-09 10:33:00,3008.0,3008.0,3008.0,3008.0,0,24135
2025-10-09 10:34:00,3008.0,3008.0,3008.0,3008.0,0,24135
2025-10-09 10:36:00,3008.0,3008.0,3000.0,3000.0,30,24105
2025-10-09 10:37:00,3000.0,3000.0,3000.0,3000.0,0,24105
2025-10-09 10:38:00,3000.0,3000.0,3000.0,3000.0,0,24105
2025-10-09 10:39:00,2999.0,2999.0,2999.0,2999.0,135,23970
2025-10-09 10:40:00,2999.0,3000.0,2999.0,3000.0,330,24000
2025-10-09 10:41:00,3000.0,3000.0,3000.0,3000.0,0,24000
2025-10-09 10:42:00,3000.0,3000.0,3000.0,3000.0,300,24000
2025-10-09 10:43:00,3000.0,3000.0,3000.0,3000.0,30,24000
2025-10-09 10:44:00,3000.0,3001.0,3000.0,3001.0,60,23940
2025-10-09 10:45:00,3001.0,3001.0,3001.0,3001.0,0,23940
2025-10-09 10:46:00,3001.0,3001.0,3001.0,3001.0,0,23940
2025-10-09 10:47:00,3000.0,3001.0,3000.0,3000.0,300,23940
2025-10-09 10:48:00,3001.0,3001.0,3001.0,3001.0,0,23910
2025-10-09 10:49:00,3005.0,3005.0,3003.0,3005.0,30,23850
2025-10-09 10:50:00,3005.0,3005.0,3005.0,3005.0,0,23850
2025-10-09 10:51:00,3005.0,3005.0,3005.0,3005.0,0,23850
2025-10-09 10:52:00,3005.0,3005.0,3005.0,3005.0,0,23850
2025-10-09 10:53:00,3008.0,3008.0,3008.0,3008.0,0,23850
2025-10-09 10:55:00,3008.0,3008.0,3008.0,3008.0,0,23850
2025-10-09 10:56:00,3008.0,3008.0,3008.0,3008.0,0,23850
2025-10-09 11:00:00,3005.0,3008.0,3005.0,3005.0,150,23670
2025-10-09 11:01:00,3008.0,3008.0,3008.0,3008.0,0,23670
2025-10-09 11:02:00,3009.0,3009.0,3009.0,3009.0,30,23640
2025-10-09 11:03:00,3009.0,3009.0,3009.0,3009.0,0,23610
2025-10-09 11:04:00,3009.0,3009.0,3009.0,3009.0,0,23610
2025-10-09 11:05:00,3009.0,3009.0,3006.0,3006.0,30,23580
2025-10-09 11:06:00,3009.0,3009.0,3009.0,3009.0,0,23580
2025-10-09 11:07:00,3010.0,3010.0,3009.0,3010.0,60,23520
2025-10-09 11:11:00,3010.0,3010.0,3010.0,3010.0,0,23490
2025-10-09 11:12:00,3010.0,3010.0,3010.0,3010.0,0,23490
2025-10-09 11:13:00,3010.0,3010.0,3007.0,3007.0,30,23460
2025-10-09 11:15:00,3007.0,3007.0,3007.0,3007.0,0,23460
2025-10-09 11:16:00,3007.0,3007.0,3007.0,3007.0,0,23460
2025-10-09 11:17:00,3007.0,3007.0,3007.0,3007.0,0,23460
2025-10-09 11:18:00,3007.0,3007.0,3007.0,3007.0,0,23460
2025-10-09 11:19:00,3008.0,3008.0,3008.0,3008.0,0,23460
2025-10-09 11:20:00,3008.0,3008.0,3008.0,3008.0,0,23460
2025-10-09 11:21:00,3011.0,3014.0,3011.0,3014.0,60,23430
2025-10-09 11:22:00,3014.0,3014.0,3014.0,3014.0,0,23430
2025-10-09 11:23:00,3014.0,3014.0,3014.0,3014.0,0,23430
2025-10-09 11:24:00,3014.0,3014.0,3014.0,3014.0,0,23430
2025-10-09 11:25:00,3014.0,3014.0,3008.0,3008.0,30,23430
2025-10-09 11:26:00,3008.0,3008.0,3008.0,3008.0,0,23430
2025-10-09 11:27:00,3008.0,3008.0,3008.0,3008.0,0,23430
2025-10-09 11:28:00,3008.0,3008.0,3008.0,3008.0,0,23430
2025-10-09 11:29:00,3008.0,3008.0,2992.0,2992.0,270,23490
2025-10-09 11:30:00,2991.0,2991.0,2991.0,2991.0,0,23490
2025-10-09 13:31:00,2991.0,2991.0,2991.0,2991.0,0,23490
2025-10-09 13:32:00,2991.0,2991.0,2991.0,2991.0,0,23460
2025-10-09 13:33:00,2991.0,2991.0,2991.0,2991.0,0,23460
2025-10-09 13:34:00,2991.0,2991.0,2991.0,2991.0,0,23460
2025-10-09 13:35:00,2991.0,2991.0,2991.0,2991.0,0,23460
2025-10-09 13:37:00,2991.0,2991.0,2991.0,2991.0,0,23460
2025-10-09 13:38:00,2991.0,2991.0,2991.0,2991.0,0,23460
2025-10-09 13:39:00,3005.0,3009.0,2991.0,3009.0,60,23430
2025-10-09 13:40:00,3009.0,3009.0,3009.0,3009.0,0,23430
2025-10-09 13:41:00,3009.0,3009.0,3009.0,3009.0,0,23430
2025-10-09 13:42:00,3002.0,3002.0,3002.0,3002.0,30,23400
2025-10-09 13:44:00,3002.0,3009.0,3002.0,3009.0,60,23400
2025-10-09 13:45:00,3009.0,3009.0,3003.0,3003.0,150,23250
2025-10-09 13:46:00,3003.0,3003.0,3003.0,3003.0,0,23250
2025-10-09 13:48:00,3003.0,3003.0,3003.0,3003.0,30,23220
2025-10-09 13:51:00,3003.0,3003.0,3003.0,3003.0,30,23190
2025-10-09 13:55:00,3003.0,3005.0,3003.0,3005.0,90,23100
2025-10-09 13:56:00,3005.0,3005.0,3005.0,3005.0,60,23040
2025-10-09 13:57:00,3005.0,3005.0,3005.0,3005.0,150,22890
2025-10-09 13:58:00,3005.0,3005.0,3005.0,3005.0,0,22890
2025-10-09 13:59:00,3005.0,3005.0,3005.0,3005.0,0,22890
2025-10-09 14:02:00,3010.0,3010.0,3010.0,3010.0,30,22860
2025-10-09 14:03:00,3010.0,3010.0,3010.0,3010.0,0,22860
2025-10-09 14:04:00,3010.0,3010.0,3010.0,3010.0,0,22860
2025-10-09 14:05:00,3010.0,3010.0,3010.0,3010.0,0,22860
2025-10-09 14:06:00,3010.0,3010.0,3010.0,3010.0,0,22860
2025-10-09 14:07:00,3010.0,3010.0,3010.0,3010.0,0,22860
2025-10-09 14:08:00,3010.0,3010.0,3010.0,3010.0,0,22860
2025-10-09 14:12:00,3010.0,3010.0,3010.0,3010.0,0,22860
2025-10-09 14:13:00,3012.0,3013.0,3012.0,3013.0,30,22800
2025-10-09 14:14:00,3013.0,3013.0,3013.0,3013.0,0,22800
2025-10-09 14:15:00,3013.0,3013.0,3013.0,3013.0,0,22800
2025-10-09 14:16:00,3013.0,3013.0,3013.0,3013.0,0,22800
2025-10-09 14:17:00,3013.0,3013.0,3013.0,3013.0,0,22800
2025-10-09 14:19:00,3014.0,3014.0,3014.0,3014.0,30,22800
2025-10-09 14:20:00,3015.0,3015.0,3015.0,3015.0,0,22770
2025-10-09 14:21:00,3015.0,3015.0,3015.0,3015.0,0,22680
2025-10-09 14:24:00,3015.0,3015.0,3015.0,3015.0,0,22680
2025-10-09 14:25:00,3015.0,3015.0,3015.0,3015.0,0,22680
2025-10-09 14:26:00,3015.0,3015.0,3015.0,3015.0,0,22680
2025-10-09 14:27:00,3015.0,3015.0,3015.0,3015.0,0,22680
2025-10-09 14:28:00,3015.0,3015.0,3011.0,3011.0,30,22650
2025-10-09 14:32:00,3011.0,3011.0,3011.0,3011.0,30,22620
2025-10-09 14:33:00,3011.0,3016.0,3011.0,3016.0,60,22560
2025-10-09 14:34:00,3016.0,3016.0,3016.0,3016.0,0,22560
2025-10-09 14:35:00,3016.0,3016.0,3016.0,3016.0,0,22560
2025-10-09 14:36:00,3016.0,3016.0,3016.0,3016.0,0,22560
2025-10-09 14:37:00,3014.0,3014.0,3014.0,3014.0,0,22530
2025-10-09 14:44:00,3014.0,3014.0,3014.0,3014.0,0,22530
2025-10-09 14:46:00,3016.0,3016.0,3016.0,3016.0,30,22500
2025-10-09 14:50:00,3017.0,3017.0,3017.0,3017.0,30,22470
2025-10-09 14:51:00,3017.0,3017.0,3017.0,3017.0,0,22470
2025-10-09 14:52:00,3017.0,3017.0,3017.0,3017.0,0,22470
2025-10-09 14:54:00,3020.0,3020.0,3020.0,3020.0,30,22440
2025-10-09 14:56:00,3020.0,3020.0,3020.0,3020.0,0,22440
2025-10-09 14:59:00,3020.0,3020.0,3020.0,3020.0,0,22440
2025-10-09 15:00:00,3020.0,3020.0,3020.0,3020.0,0,22440
2025-10-09 21:05:00,3021.0,3021.0,3021.0,3021.0,30,22440
2025-10-09 21:07:00,3035.0,3035.0,3021.0,3035.0,30,22410
2025-10-09 21:08:00,3038.0,3040.0,3027.0,3040.0,120,22320
2025-10-09 21:09:00,3040.0,3040.0,3030.0,3039.0,120,22200
2025-10-09 21:10:00,3039.0,3039.0,3039.0,3039.0,0,22200
2025-10-09 21:11:00,3039.0,3039.0,3039.0,3039.0,0,22200
2025-10-09 21:12:00,3039.0,3039.0,3035.0,3035.0,30,22170
2025-10-09 21:13:00,3035.0,3037.0,3035.0,3037.0,30,22140
2025-10-09 21:14:00,3037.0,3037.0,3037.0,3037.0,0,22140
2025-10-09 21:15:00,3037.0,3037.0,3037.0,3037.0,30,22140
2025-10-09 21:16:00,3037.0,3038.0,3037.0,3038.0,60,22080
2025-10-09 21:17:00,3038.0,3038.0,3038.0,3038.0,30,22050
2025-10-09 21:18:00,3038.0,3038.0,3038.0,3038.0,0,22050
2025-10-09 21:19:00,3038.0,3038.0,3038.0,3038.0,0,22050
2025-10-09 21:20:00,3038.0,3038.0,3038.0,3038.0,0,22050
2025-10-09 21:21:00,3038.0,3038.0,3038.0,3038.0,180,21870
2025-10-09 21:22:00,3038.0,3038.0,3038.0,3038.0,0,21870
2025-10-09 21:24:00,3035.0,3038.0,3035.0,3035.0,30,21840
2025-10-09 21:26:00,3035.0,3035.0,3035.0,3035.0,0,21840
2025-10-09 21:27:00,3035.0,3035.0,3035.0,3035.0,0,21840
2025-10-09 21:28:00,3035.0,3035.0,3035.0,3035.0,0,21840
2025-10-09 21:29:00,3035.0,3035.0,3035.0,3035.0,0,21840
2025-10-09 21:31:00,3033.0,3035.0,3033.0,3033.0,90,21810
2025-10-09 21:32:00,3033.0,3033.0,3033.0,3033.0,30,21690
2025-10-09 21:33:00,3033.0,3033.0,3033.0,3033.0,0,21630
2025-10-09 21:34:00,3033.0,3033.0,3033.0,3033.0,0,21630
2025-10-09 21:38:00,3033.0,3033.0,3033.0,3033.0,0,21630
2025-10-09 21:41:00,3033.0,3033.0,3033.0,3033.0,0,21630
2025-10-09 21:42:00,3033.0,3033.0,3033.0,3033.0,0,21630
2025-10-09 21:47:00,3029.0,3029.0,3029.0,3029.0,30,21570
2025-10-09 21:48:00,3029.0,3029.0,3029.0,3029.0,0,21540
2025-10-09 21:49:00,3029.0,3029.0,3029.0,3029.0,0,21540
2025-10-09 21:51:00,3029.0,3029.0,3029.0,3029.0,0,21540
2025-10-09 21:53:00,3028.0,3028.0,3027.0,3027.0,30,21480
2025-10-09 22:02:00,3027.0,3027.0,3027.0,3027.0,0,21480
2025-10-09 22:08:00,3027.0,3027.0,3027.0,3027.0,0,21480
2025-10-09 22:10:00,3027.0,3027.0,3027.0,3027.0,0,21480
2025-10-09 22:13:00,3027.0,3027.0,3027.0,3027.0,60,21420
2025-10-09 22:14:00,3027.0,3027.0,3027.0,3027.0,0,21420
2025-10-09 22:19:00,3026.0,3026.0,3026.0,3026.0,30,21390
2025-10-09 22:21:00,3026.0,3026.0,3026.0,3026.0,0,21390
2025-10-09 22:30:00,3026.0,3026.0,3026.0,3026.0,0,21390
2025-10-09 22:34:00,3026.0,3026.0,3026.0,3026.0,0,21390
2025-10-09 22:41:00,3025.0,3025.0,3025.0,3025.0,30,21360
2025-10-09 22:42:00,3025.0,3025.0,3025.0,3025.0,0,21360
2025-10-09 22:47:00,3025.0,3025.0,3025.0,3025.0,60,21300
2025-10-09 22:49:00,3025.0,3025.0,3025.0,3025.0,0,21300
2025-10-09 22:53:00,3025.0,3025.0,3025.0,3025.0,0,21300
2025-10-09 22:54:00,3024.0,3024.0,3024.0,3024.0,90,21210
2025-10-09 22:56:00,3024.0,3024.0,3024.0,3024.0,30,21180
2025-10-09 22:57:00,3024.0,3024.0,3024.0,3024.0,240,20940
2025-10-09 22:58:00,3024.0,3024.0,3024.0,3024.0,150,20790
2025-10-09 22:59:00,3024.0,3024.0,3024.0,3024.0,60,20730
2025-10-09 23:00:00,3024.0,3024.0,3024.0,3024.0,30,20700
2025-10-10 09:01:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:02:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:03:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:05:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:06:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:09:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:10:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:11:00,3024.0,3024.0,3024.0,3024.0,0,20700
2025-10-10 09:12:00,3024.0,3024.0,3016.0,3016.0,60,20640
2025-10-10 09:13:00,3016.0,3016.0,3016.0,3016.0,60,20580
2025-10-10 09:14:00,3016.0,3016.0,3016.0,3016.0,0,20580
2025-10-10 09:16:00,3016.0,3016.0,3016.0,3016.0,0,20580
2025-10-10 09:17:00,3016.0,3016.0,3016.0,3016.0,0,20580
2025-10-10 09:18:00,3016.0,3018.0,3016.0,3018.0,60,20520
2025-10-10 09:19:00,3018.0,3018.0,3018.0,3018.0,0,20520
2025-10-10 09:20:00,3016.0,3018.0,3016.0,3016.0,90,20430
2025-10-10 09:21:00,3016.0,3016.0,3016.0,3016.0,0,20430
2025-10-10 09:22:00,3016.0,3016.0,3016.0,3016.0,0,20430
2025-10-10 09:24:00,3016.0,3016.0,3016.0,3016.0,0,20430
2025-10-10 09:25:00,3016.0,3018.0,3016.0,3018.0,90,20340
2025-10-10 09:26:00,3018.0,3018.0,3018.0,3018.0,210,20130
2025-10-10 09:27:00,3018.0,3018.0,3018.0,3018.0,0,20130
2025-10-10 09:28:00,3014.0,3018.0,3014.0,3018.0,60,20070
2025-10-10 09:30:00,3018.0,3018.0,3018.0,3018.0,0,20070
2025-10-10 09:31:00,3018.0,3018.0,3018.0,3018.0,0,20070
2025-10-10 09:32:00,3017.0,3017.0,3017.0,3017.0,0,20040
2025-10-10 09:33:00,3017.0,3017.0,3014.0,3014.0,30,20010
2025-10-10 09:34:00,3014.0,3014.0,3014.0,3014.0,0,19980
2025-10-10 09:35:00,3014.0,3014.0,3014.0,3014.0,60,19890
2025-10-10 09:36:00,3014.0,3014.0,3014.0,3014.0,0,19890
2025-10-10 09:38:00,3014.0,3014.0,3013.0,3013.0,30,19860
2025-10-10 09:43:00,3013.0,3013.0,3013.0,3013.0,0,19860
2025-10-10 09:44:00,3013.0,3013.0,3013.0,3013.0,0,19860
2025-10-10 09:45:00,3013.0,3013.0,3013.0,3013.0,0,19860
2025-10-10 09:46:00,3013.0,3013.0,3013.0,3013.0,0,19860
2025-10-10 09:48:00,3013.0,3013.0,3013.0,3013.0,0,19860
2025-10-10 09:49:00,3016.0,3017.0,3016.0,3017.0,60,19770
2025-10-10 09:50:00,3017.0,3017.0,3017.0,3017.0,0,19530
2025-10-10 09:51:00,3017.0,3017.0,3017.0,3017.0,0,19530
2025-10-10 09:52:00,3017.0,3017.0,3017.0,3017.0,0,19530
2025-10-10 09:54:00,3017.0,3017.0,3017.0,3017.0,0,19530
2025-10-10 09:55:00,3017.0,3019.0,3017.0,3019.0,90,19440
2025-10-10 09:56:00,3019.0,3019.0,3019.0,3019.0,0,19440
2025-10-10 09:58:00,3020.0,3020.0,3020.0,3020.0,0,19260
2025-10-10 09:59:00,3020.0,3020.0,3020.0,3020.0,0,19260
2025-10-10 10:00:00,3020.0,3020.0,3020.0,3020.0,0,19260
2025-10-10 10:03:00,3016.0,3016.0,3016.0,3016.0,30,19230
2025-10-10 10:04:00,3016.0,3016.0,3016.0,3016.0,0,19230
2025-10-10 10:05:00,3016.0,3016.0,3016.0,3016.0,0,19230
2025-10-10 10:07:00,3016.0,3016.0,3016.0,3016.0,0,19230
2025-10-10 10:08:00,3012.0,3012.0,3012.0,3012.0,150,18990
2025-10-10 10:09:00,3012.0,3012.0,3012.0,3012.0,0,18990
2025-10-10 10:10:00,3012.0,3012.0,3012.0,3012.0,0,18990
2025-10-10 10:13:00,3012.0,3012.0,3012.0,3012.0,0,18990
2025-10-10 10:14:00,3012.0,3012.0,3012.0,3012.0,0,18990
2025-10-10 10:15:00,3012.0,3012.0,3012.0,3012.0,0,18990
2025-10-10 10:31:00,3020.0,3022.0,3012.0,3022.0,360,18630
2025-10-10 10:32:00,3021.0,3021.0,3021.0,3021.0,30,18540
2025-10-10 10:33:00,3020.0,3020.0,3020.0,3020.0,0,18480
2025-10-10 10:34:00,3020.0,3022.0,3020.0,3022.0,60,18420
2025-10-10 10:35:00,3022.0,3022.0,3022.0,3022.0,0,18420
2025-10-10 10:36:00,3022.0,3022.0,3022.0,3022.0,0,18360
2025-10-10 10:37:00,3022.0,3022.0,3022.0,3022.0,0,18360
2025-10-10 10:38:00,3022.0,3022.0,3022.0,3022.0,0,18360
2025-10-10 10:39:00,3022.0,3022.0,3022.0,3022.0,0,18360
2025-10-10 10:40:00,3022.0,3022.0,3022.0,3022.0,0,18330
2025-10-10 10:41:00,3022.0,3022.0,3022.0,3022.0,0,18330
2025-10-10 10:42:00,3022.0,3025.0,3022.0,3025.0,60,18270
2025-10-10 10:43:00,3025.0,3025.0,3023.0,3023.0,120,18150
2025-10-10 10:44:00,3023.0,3023.0,3023.0,3023.0,120,18000
2025-10-10 10:45:00,3023.0,3023.0,3023.0,3023.0,0,18000
2025-10-10 10:46:00,3023.0,3023.0,3022.0,3022.0,900,17070
2025-10-10 10:47:00,3024.0,3024.0,3024.0,3024.0,60,17010
2025-10-10 10:48:00,3024.0,3024.0,3024.0,3024.0,120,16710
2025-10-10 10:49:00,3024.0,3024.0,3024.0,3024.0,0,16710
2025-10-10 10:50:00,3024.0,3024.0,3024.0,3024.0,0,16710
2025-10-10 10:51:00,3024.0,3024.0,3021.0,3021.0,30,16680
2025-10-10 10:52:00,3021.0,3021.0,3021.0,3021.0,0,16680
2025-10-10 10:53:00,3021.0,3021.0,3021.0,3021.0,30,16650
2025-10-10 10:54:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 10:55:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 10:58:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 10:59:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:00:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:01:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:03:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:04:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:06:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:11:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:14:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:16:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:17:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:18:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:19:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:20:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:26:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:27:00,3021.0,3021.0,3021.0,3021.0,0,16650
2025-10-10 11:28:00,3021.0,3021.0,3020.0,3020.0,60,16590
2025-10-10 11:29:00,3020.0,3020.0,3020.0,3020.0,0,16590
2025-10-10 11:30:00,3020.0,3020.0,3020.0,3020.0,0,16590
2025-10-10 13:31:00,3021.0,3021.0,3020.0,3021.0,60,16530
2025-10-10 13:32:00,3022.0,3022.0,3022.0,3022.0,60,16440
